"noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","watched_in_Feb"
7,138.320383333333,0.571428571428571,0.428571428571429,0,0,0.857142857142857,0.142857142857143,0,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,42.8571428571429,"Yes"
1,1.20618333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,1.0756,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
1,55.1913333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
4,129.99185,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,25,0,0,75,0,0,"Yes"
40,301.200616666667,0.6,0.4,0.675,0,0.325,0,85,0,0,0,0,12.5,2.5,0,0,0,0,0,12.5,"Yes"
2,117.6877,1,0,0,0,1,0,0,0,50,0,50,0,0,0,0,0,0,0,100,"Yes"
1,0.133583333333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
5,148.06655,0.6,0.4,0,0.2,0.8,0,0,20,60,0,0,0,0,20,0,0,0,0,80,"Yes"
1,0.841883333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,1.78556666666667,0,1,0,0,1,0,0,0,0,50,50,0,0,0,0,0,0,0,0,"No"
2,31.1318,1,0,0,0,1,0,0,50,0,0,50,0,0,0,0,0,0,0,0,"No"
4,81.46035,0.75,0.25,0,0.25,0.75,0,0,0,0,0,50,0,0,0,0,0,50,0,0,"Yes"
1,0.546116666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,0.1647,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,0.616366666666667,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,50,0,0,50,0,0,"Yes"
1,7.52513333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,0.0894,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,2.01666666666667,1,0,0.5,0.5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,4.00073333333333,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
6,66.74695,1,0,0,0,1,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,33.3333333333333,0,0,"No"
13,381.35165,0.538461538461538,0.461538461538462,0.230769230769231,0.384615384615385,0.307692307692308,0.0769230769230769,0,0,76.9230769230769,7.69230769230769,15.3846153846154,0,0,0,0,0,0,0,38.4615384615385,"Yes"
4,14.6319666666667,0,1,0.25,0,0.25,0.5,0,0,25,0,0,0,0,0,0,0,50,25,0,"No"
16,279.689683333333,0.8125,0.1875,0.8125,0.0625,0.125,0,93.75,0,0,0,0,0,0,0,0,0,6.25,0,62.5,"Yes"
21,302.2011,0.666666666666667,0.333333333333333,0.333333333333333,0.0952380952380952,0.428571428571429,0.142857142857143,0,0,52.3809523809524,9.52380952380952,38.0952380952381,0,0,0,0,0,0,0,33.3333333333333,"Yes"
9,474.718183333333,0.888888888888889,0.111111111111111,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,88.8888888888889,"Yes"
2,14.2822166666667,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,50,"Yes"
1,0.5002,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
20,559.045133333333,0.7,0.3,0.35,0.25,0.4,0,0,0,60,5,30,0,0,0,0,0,5,0,55,"Yes"
1,0.190716666666667,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
8,287.981466666667,1,0,0,0,0.875,0.125,0,0,87.5,0,0,0,0,12.5,0,0,0,0,62.5,"Yes"
12,135.901216666667,0.583333333333333,0.416666666666667,0.0833333333333333,0.0833333333333333,0.5,0.333333333333333,0,0,0,25,8.33333333333333,0,0,50,0,0,16.6666666666667,0,16.6666666666667,"Yes"
1,36.0026666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
3,43.4043333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0,0,100,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
1,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"No"
161,3344.80951666667,0.732919254658385,0.267080745341615,0.0248447204968944,0.0062111801242236,0.919254658385093,0.0496894409937888,0,9.93788819875776,32.2981366459627,6.83229813664596,16.7701863354037,0,0,19.8757763975155,0,0,3.1055900621118,11.1801242236025,44.7204968944099,"Yes"
2,55.1569166666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
5,115.409916666667,0.6,0.4,0.2,0,0.6,0.2,0,0,60,0,0,20,0,0,20,0,0,0,60,"Yes"
2,8.69403333333333,0,1,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,50,"No"
48,63.6756333333333,0.604166666666667,0.395833333333333,0,0.0208333333333333,0.291666666666667,0.6875,0,0,0,100,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
5,9.23141666666667,0.8,0.2,0,0,0.6,0.4,0,20,20,20,40,0,0,0,0,0,0,0,20,"No"
2,85.4990166666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
3,6.13805,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
2,85.1260833333333,0.5,0.5,0,0.5,0,0.5,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
1,33.4005666666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
6,97.1080166666667,1,0,0.166666666666667,0,0.5,0.333333333333333,0,0,33.3333333333333,0,16.6666666666667,0,0,50,0,0,0,0,33.3333333333333,"Yes"
8,76.7848833333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,62.5,"Yes"
3,87.4895166666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
26,885.577066666667,0.615384615384615,0.384615384615385,0.0769230769230769,0.115384615384615,0.769230769230769,0.0384615384615385,0,0,23.0769230769231,0,0,0,0,11.5384615384615,0,0,57.6923076923077,7.69230769230769,61.5384615384615,"Yes"
2,0.904866666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
1,42.0029166666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
3,175.106766666667,0,1,0.333333333333333,0,0.666666666666667,0,0,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,100,"Yes"
1,0.1364,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
21,464.066783333333,0.666666666666667,0.333333333333333,0,0,0.904761904761905,0.0952380952380952,38.0952380952381,4.76190476190476,38.0952380952381,0,0,0,0,9.52380952380952,0,0,4.76190476190476,4.76190476190476,52.3809523809524,"Yes"
31,578.809616666667,0.451612903225806,0.548387096774194,0.129032258064516,0.741935483870968,0.032258064516129,0.0967741935483871,0,6.45161290322581,32.258064516129,12.9032258064516,19.3548387096774,0,0,25.8064516129032,0,3.2258064516129,0,0,16.1290322580645,"Yes"
2,57.77835,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
3,28.0611666666667,1,0,0,0,0.666666666666667,0.333333333333333,0,100,0,0,0,0,0,0,0,0,0,0,0,"Yes"
18,252.19605,0.722222222222222,0.277777777777778,0.277777777777778,0.388888888888889,0.333333333333333,0,0,38.8888888888889,0,27.7777777777778,33.3333333333333,0,0,0,0,0,0,0,38.8888888888889,"Yes"
1,0.109916666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
10,210.860366666667,0.8,0.2,0,1,0,0,0,0,20,0,20,0,0,30,0,0,30,0,20,"Yes"
2,27.91825,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,4.20195,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
12,296.21595,0.583333333333333,0.416666666666667,0.5,0.416666666666667,0.0833333333333333,0,0,0,50,0,33.3333333333333,0,0,16.6666666666667,0,0,0,0,25,"Yes"
4,2.06485,0.25,0.75,0,0.25,0,0.75,0,75,0,25,0,0,0,0,0,0,0,0,0,"No"
67,670.4166,0.761194029850746,0.238805970149254,0.0149253731343284,0.0149253731343284,0.970149253731343,0,77.6119402985075,0,0,0,19.4029850746269,2.98507462686567,0,0,0,0,0,0,37.3134328358209,"Yes"
65,1696.77095,0.753846153846154,0.246153846153846,0.215384615384615,0.230769230769231,0.4,0.153846153846154,0,1.53846153846154,30.7692307692308,3.07692307692308,64.6153846153846,0,0,0,0,0,0,0,35.3846153846154,"Yes"
3,58.2814833333333,1,0,0,0,0.333333333333333,0.666666666666667,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
2,0.2552,0,1,0.5,0.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
1,9.8617,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,66.0079,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,"No"
7,78.6537333333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
3,87.5183,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,100,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,"No"
1,6.62876666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
1,24.3421333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"Yes"
1,1.18333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,"No"
15,288.7814,0.333333333333333,0.666666666666667,0.133333333333333,0.4,0.0666666666666667,0.4,0,0,0,40,13.3333333333333,0,0,33.3333333333333,0,0,13.3333333333333,0,26.6666666666667,"Yes"
5,113.823083333333,0.6,0.4,0.8,0.2,0,0,0,20,0,0,60,0,20,0,0,0,0,0,20,"No"
29,307.636266666667,0.275862068965517,0.724137931034483,0.137931034482759,0.172413793103448,0.379310344827586,0.310344827586207,0,6.89655172413793,10.3448275862069,0,24.1379310344828,0,0,31.0344827586207,0,0,24.1379310344828,3.44827586206897,17.2413793103448,"Yes"
1,0.891316666666667,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,26.5861666666667,0,1,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,100,"No"
3,68.8315,1,0,0,1,0,0,0,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,33.3333333333333,"Yes"
1,1.5,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
2,7.79893333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,"Yes"
11,293.324483333333,0.454545454545455,0.545454545454545,0,0.363636363636364,0.272727272727273,0.363636363636364,0,36.3636363636364,27.2727272727273,36.3636363636364,0,0,0,0,0,0,0,0,72.7272727272727,"Yes"
1,1.14381666666667,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
15,140.059866666667,0.8,0.2,0,0,0.8,0.2,6.66666666666667,0,86.6666666666667,0,0,0,0,6.66666666666667,0,0,0,0,0,"Yes"
5,39.06655,0.6,0.4,0,0.2,0.2,0.6,0,20,40,20,0,0,0,20,0,0,0,0,0,"Yes"
10,206.445716666667,0.6,0.4,0.5,0,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,20,"Yes"
54,1477.38208333333,0.555555555555556,0.444444444444444,0.0555555555555556,0.0740740740740741,0.777777777777778,0.0925925925925926,18.5185185185185,20.3703703703704,24.0740740740741,7.40740740740741,11.1111111111111,7.40740740740741,5.55555555555556,5.55555555555556,0,0,0,0,42.5925925925926,"Yes"
11,203.712416666667,0.545454545454545,0.454545454545455,0.272727272727273,0,0.181818181818182,0.545454545454545,90.9090909090909,0,0,0,9.09090909090909,0,0,0,0,0,0,0,54.5454545454545,"Yes"
1,0.164016666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
42,419.195483333333,0.69047619047619,0.30952380952381,0.0476190476190476,0.904761904761905,0.0476190476190476,0,0,0,0,2.38095238095238,19.047619047619,0,0,61.9047619047619,0,0,2.38095238095238,14.2857142857143,0,"Yes"
2,4.1,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
3,56.00105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
3,37.3819,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
63,642.5499,0.793650793650794,0.206349206349206,0.126984126984127,0.0634920634920635,0.80952380952381,0,0,0,1.58730158730159,6.34920634920635,76.1904761904762,0,0,0,1.58730158730159,0,14.2857142857143,0,15.8730158730159,"Yes"
1,0.75215,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
10,436.187783333333,0.2,0.8,0.1,0.7,0.2,0,0,0,10,0,30,0,10,10,0,0,30,10,30,"Yes"
1,0.184066666666667,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
73,1403.01501666667,0.726027397260274,0.273972602739726,0.10958904109589,0.150684931506849,0.287671232876712,0.452054794520548,0,17.8082191780822,57.5342465753425,9.58904109589041,2.73972602739726,0,0,10.958904109589,0,0,1.36986301369863,0,23.2876712328767,"Yes"
1,13.31295,0,1,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,0.0834166666666667,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
4,20.4008,0.5,0.5,0.5,0,0,0.5,0,0,50,0,50,0,0,0,0,0,0,0,50,"Yes"
2,16.5433166666667,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
1,10.3567833333333,0,1,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
1,40.18455,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
3,58.9143333333333,0,1,0,0.333333333333333,0.666666666666667,0,0,66.6666666666667,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,"No"
1,0.138333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
1,4.4268,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"No"
1,57.4909333333333,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
27,451.138533333333,0.962962962962963,0.037037037037037,0.111111111111111,0.148148148148148,0,0.740740740740741,0,0,55.5555555555556,22.2222222222222,0,0,22.2222222222222,0,0,0,0,0,14.8148148148148,"Yes"
3,53.2351666666667,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,33.3333333333333,"No"
4,89.9968666666667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"No"
1,4.00093333333333,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
2,18.0906,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
14,459.544066666667,0.428571428571429,0.571428571428571,0,0.5,0.5,0,0,7.14285714285714,14.2857142857143,21.4285714285714,57.1428571428571,0,0,0,0,0,0,0,50,"No"
12,191.304416666667,0.5,0.5,0,0.0833333333333333,0.583333333333333,0.333333333333333,0,33.3333333333333,8.33333333333333,8.33333333333333,33.3333333333333,0,0,16.6666666666667,0,0,0,0,33.3333333333333,"Yes"
1,1.32028333333333,1,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,100,"Yes"
1,0.0920333333333333,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"No"
1,1.3566,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
36,894.38035,0.75,0.25,0.194444444444444,0.0833333333333333,0.194444444444444,0.527777777777778,2.77777777777778,0,83.3333333333333,8.33333333333333,2.77777777777778,0,2.77777777777778,0,0,0,0,0,55.5555555555556,"Yes"
11,297.988533333333,0.909090909090909,0.0909090909090909,0,0,0.909090909090909,0.0909090909090909,0,0,100,0,0,0,0,0,0,0,0,0,63.6363636363636,"Yes"
6,106.166333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0,0,0,16.6666666666667,83.3333333333333,0,0,0,0,0,0,0,0,16.6666666666667,"Yes"
1,2.90961666666667,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
50,180.880633333333,1,0,0.12,0.88,0,0,0,34,2,0,50,0,2,10,0,0,2,0,48,"Yes"
3,6.1357,0.333333333333333,0.666666666666667,0,0,1,0,0,0,0,33.3333333333333,33.3333333333333,0,0,33.3333333333333,0,0,0,0,33.3333333333333,"Yes"
2,69.5202,1,0,0,0,1,0,0,50,50,0,0,0,0,0,0,0,0,0,50,"Yes"
10,199.544916666667,0.7,0.3,0.2,0.3,0.5,0,0,0,50,20,0,0,0,0,0,0,10,20,20,"Yes"
1,2.00515,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
28,434.503483333333,0,1,0.0357142857142857,0.75,0.214285714285714,0,0,0,0,0,3.57142857142857,0,0,92.8571428571429,0,0,0,3.57142857142857,28.5714285714286,"Yes"
3,93.3501666666667,0.666666666666667,0.333333333333333,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,33.3333333333333,"Yes"
1,75,0,1,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,"No"
1,54.19065,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
2,14.2279833333333,0,1,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"Yes"
12,290.680916666667,0.5,0.5,0.0833333333333333,0,0.916666666666667,0,0,16.6666666666667,16.6666666666667,8.33333333333333,25,0,0,8.33333333333333,0,0,16.6666666666667,8.33333333333333,41.6666666666667,"No"
4,101.091616666667,0.5,0.5,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
2,88.3544333333333,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"Yes"
1,11.0022666666667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,1.16516666666667,0,1,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,"Yes"
4,68.8168666666667,0.75,0.25,0.5,0,0.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
5,43.6489333333333,0.6,0.4,0,0,0.8,0.2,0,0,0,60,0,0,0,0,0,0,40,0,0,"No"
5,83.1254833333333,0.8,0.2,0,0.8,0,0.2,0,0,0,80,20,0,0,0,0,0,0,0,20,"Yes"
58,1226.64083333333,0.775862068965517,0.224137931034483,0.206896551724138,0.706896551724138,0.0862068965517241,0,0,0,25.8620689655172,0,67.2413793103448,0,3.44827586206897,0,0,1.72413793103448,1.72413793103448,0,53.448275862069,"Yes"
4,4.23828333333333,1,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"No"
1,27.2303166666667,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
4,27.1240666666667,0.5,0.5,0.25,0.5,0.25,0,0,0,0,0,75,0,25,0,0,0,0,0,0,"Yes"
1,1.12343333333333,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
7,71.2754833333333,0.142857142857143,0.857142857142857,0,0.285714285714286,0.714285714285714,0,0,0,85.7142857142857,0,14.2857142857143,0,0,0,0,0,0,0,14.2857142857143,"Yes"
3,63.6276166666667,1,0,0.666666666666667,0,0.333333333333333,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,66.6666666666667,"No"
1,2.21666666666667,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
10,213.22525,0.4,0.6,0.1,0.3,0.6,0,0,10,0,10,20,0,0,50,0,0,10,0,30,"Yes"
18,358.93495,0.555555555555556,0.444444444444444,0.111111111111111,0.0555555555555556,0.722222222222222,0.111111111111111,0,61.1111111111111,27.7777777777778,0,0,0,0,0,0,0,11.1111111111111,0,22.2222222222222,"No"
1,45.2710666666667,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.500183333333333,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
1,0.275666666666667,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
18,330.335366666667,0.944444444444444,0.0555555555555556,0.0555555555555556,0.944444444444444,0,0,0,0,5.55555555555556,5.55555555555556,61.1111111111111,0,16.6666666666667,0,0,0,11.1111111111111,0,22.2222222222222,"Yes"
1,0.15985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"No"
1,1.31418333333333,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
113,1163.9648,0.654867256637168,0.345132743362832,0.185840707964602,0.0884955752212389,0.601769911504425,0.123893805309735,1.76991150442478,23.0088495575221,38.9380530973451,12.3893805309735,22.1238938053097,0,0,0,0,1.76991150442478,0,0,15.0442477876106,"Yes"
10,205.2632,0.9,0.1,0,0,0.2,0.8,0,0,40,0,30,0,0,20,0,0,0,10,60,"Yes"
27,146.799583333333,0.814814814814815,0.185185185185185,0,0.148148148148148,0.62962962962963,0.222222222222222,7.40740740740741,0,22.2222222222222,18.5185185185185,33.3333333333333,0,0,7.40740740740741,0,0,3.7037037037037,7.40740740740741,3.7037037037037,"No"
26,672.913133333333,0.269230769230769,0.730769230769231,0.0384615384615385,0.269230769230769,0.384615384615385,0.307692307692308,0,15.3846153846154,42.3076923076923,0,38.4615384615385,0,0,3.84615384615385,0,0,0,0,57.6923076923077,"Yes"
11,216.93935,0.181818181818182,0.818181818181818,0.0909090909090909,0,0.909090909090909,0,0,0,18.1818181818182,54.5454545454545,27.2727272727273,0,0,0,0,0,0,0,18.1818181818182,"Yes"
1,13.6720833333333,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,90.9333333333333,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,100,"Yes"
1,16.4854833333333,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
6,131.968066666667,0.166666666666667,0.833333333333333,0.5,0.333333333333333,0.166666666666667,0,0,0,0,33.3333333333333,0,0,16.6666666666667,0,0,0,50,0,0,"Yes"
7,37.12175,0.714285714285714,0.285714285714286,0.285714285714286,0.142857142857143,0.571428571428571,0,0,0,0,0,71.4285714285714,0,0,0,0,0,28.5714285714286,0,14.2857142857143,"No"
2,0.214366666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,50,0,"No"
488,14085.5870666667,0.704918032786885,0.295081967213115,0.145491803278689,0.348360655737705,0.424180327868852,0.0819672131147541,0,0.409836065573771,3.48360655737705,3.89344262295082,10.2459016393443,0,3.68852459016393,68.4426229508197,0,1.22950819672131,4.71311475409836,3.89344262295082,44.4672131147541,"Yes"
22,594.921833333333,0.727272727272727,0.272727272727273,0.272727272727273,0.5,0.136363636363636,0.0909090909090909,0,40.9090909090909,54.5454545454545,4.54545454545455,0,0,0,0,0,0,0,0,45.4545454545455,"Yes"
24,697.622166666667,0.5,0.5,0.0416666666666667,0,0.75,0.208333333333333,0,8.33333333333333,50,0,37.5,0,0,4.16666666666667,0,0,0,0,70.8333333333333,"Yes"
1,1.26245,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
6,68.3869833333333,1,0,0.333333333333333,0,0.5,0.166666666666667,0,100,0,0,0,0,0,0,0,0,0,0,50,"Yes"
83,1268.90965,0.710843373493976,0.289156626506024,0.0120481927710843,0.0843373493975904,0.831325301204819,0.072289156626506,0,4.81927710843374,20.4819277108434,8.43373493975904,12.0481927710843,0,2.40963855421687,43.3734939759036,0,1.20481927710843,1.20481927710843,6.02409638554217,25.3012048192771,"Yes"
21,202.841116666667,0.571428571428571,0.428571428571429,0.285714285714286,0.19047619047619,0.523809523809524,0,0,0,80.9523809523809,4.76190476190476,14.2857142857143,0,0,0,0,0,0,0,0,"Yes"
1,6.31856666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
9,69.93325,0.333333333333333,0.666666666666667,0.333333333333333,0.111111111111111,0.555555555555556,0,0,0,0,11.1111111111111,77.7777777777778,0,0,0,0,0,11.1111111111111,0,22.2222222222222,"Yes"
1,0.500183333333333,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
5,30.4181,0,1,0,0,0.8,0.2,0,0,0,0,0,0,0,20,0,0,80,0,0,"No"
6,78.6966333333333,0.166666666666667,0.833333333333333,0,1,0,0,0,0,0,0,0,0,0,83.3333333333333,0,16.6666666666667,0,0,16.6666666666667,"Yes"
4,2.8386,1,0,0.5,0,0.5,0,0,0,25,25,0,0,0,50,0,0,0,0,0,"No"
1,27.6898833333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,0.163866666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"Yes"
21,325.088883333333,0.761904761904762,0.238095238095238,0.0476190476190476,0,0.952380952380952,0,0,0,0,4.76190476190476,28.5714285714286,0,0,14.2857142857143,0,4.76190476190476,47.6190476190476,0,9.52380952380952,"Yes"
19,546.452083333333,1,0,0,0,0.894736842105263,0.105263157894737,0,5.26315789473684,68.4210526315789,5.26315789473684,0,0,0,21.0526315789474,0,0,0,0,47.3684210526316,"Yes"
2,0.961083333333333,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
1,6.70315,1,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
515,7970.07733333333,0.735922330097087,0.264077669902913,0.122330097087379,0.254368932038835,0.287378640776699,0.335922330097087,0,0.776699029126214,2.9126213592233,2.13592233009709,13.2038834951456,0,0,77.6699029126214,0,0.970873786407767,0.776699029126214,1.55339805825243,22.5242718446602,"Yes"
35,587.510033333333,0.685714285714286,0.314285714285714,0.285714285714286,0.285714285714286,0.171428571428571,0.257142857142857,0,0,8.57142857142857,11.4285714285714,60,0,2.85714285714286,14.2857142857143,0,2.85714285714286,0,0,20,"Yes"
3,43.5023833333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
1,0.166883333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
1,0.514716666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,0.835533333333333,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
2,1.86318333333333,1,0,0,1,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,"No"
1,0.131983333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,2.83101666666667,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
